record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo
146,Ticket #64996 (Allow non-ASCII (Unicode) usernames) created,json,json,wordpress.org,,,2.6,260.0,260,59,41.6,10857.6,Ticket #64996 (Allow non-ASCII (Unicode) usernames) created,"WordPress currently transforms usernames and potential usernames into a restricted set of ASCII characters. It attempts to remove HTML, diacritics, and transform other characters to ASCII equivalents, stripping away anything that remains. This prevents stor…",https://core.trac.wordpress.org/ticket/64996,news_page_3.json,news_page_3.json,json,json,wordpress.org,unknown,"WordPress currently transforms usernames and potential usernames into a restricted set of ASCII characters. It attempts to remove HTML, diacritics, and transform other characters to ASCII equivalents, stripping away anything that remains. This prevents stor…",,
148,"Commentary: AI drives global tech layoffs, but Intel, QNAP, and Realtek tell different stories",json,json,digitimes,,,2.6,260.0,260,94,41.6,10857.6,"Commentary: AI drives global tech layoffs, but Intel, QNAP, and Realtek tell different stories","Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",https://www.digitimes.com/news/a20260331PD204/genai-layoffs-intel-qnap-realtek.html,news_page_3.json,news_page_3.json,json,json,digitimes,unknown,"Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",,
177,Toyota is still trying to make hydrogen-fueled vehicles a reality,json,json,new atlas,,,2.6,260.0,260,65,41.6,10857.6,Toyota is still trying to make hydrogen-fueled vehicles a reality,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",https://newatlas.com/automotive/toyota-hydrogen-fuel-cells-daimler-volvo-cellcentric-trucks/,news_page_1.json,news_page_1.json,json,json,new atlas,unknown,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",,
178,Observed and projected climate extremes in northwest highlands of Ethiopia and their implications in potato-based farming systems,json,json,nature.com,,,2.6,260.0,260,129,41.6,10857.6,Observed and projected climate extremes in northwest highlands of Ethiopia and their implications in potato-based farming systems,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",https://www.nature.com/articles/s41598-026-47373-1,news_page_1.json,news_page_1.json,json,json,nature.com,unknown,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",,
179,Army Reaches Conditional Agreement with Private Industry for Hyperscaled Data Centers,json,json,soldiersystems.net,,,2.6,260.0,260,85,41.6,10857.6,Army Reaches Conditional Agreement with Private Industry for Hyperscaled Data Centers,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,https://soldiersystems.net/2026/04/05/army-reaches-conditional-agreement-with-private-industry-for-hyperscaled-data-centers/,news_page_1.json,news_page_1.json,json,json,soldiersystems.net,unknown,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,,
180,Hollywood High Forever: Mitski’s Residency Shines a Fresh Light on the Famed School’s Rich Show-Biz History,json,json,variety,,,2.6,260.0,260,107,41.6,10857.6,Hollywood High Forever: Mitski’s Residency Shines a Fresh Light on the Famed School’s Rich Show-Biz History,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",https://variety.com/2026/music/news/hollywood-high-school-mitski-concerts-entertainment-history-1236708567/,news_page_1.json,news_page_1.json,json,json,variety,unknown,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",,
182,Bitcoin And Ethereum Adoption Gets A Boost From Schwab Launch,json,json,newsbtc,,,2.6,260.0,260,61,41.6,10857.6,Bitcoin And Ethereum Adoption Gets A Boost From Schwab Launch,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",http://www.newsbtc.com/news/bitcoin-eth-adoption-boosts/,news_page_2.json,news_page_2.json,json,json,newsbtc,unknown,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",,
190,Red state city piles on charges for grandma arrested for crude costume at Trump protest,json,json,raw story,,,2.6,260.0,260,87,41.6,10857.6,Red state city piles on charges for grandma arrested for crude costume at Trump protest,An Alabama city is plowing ahead with prosecuting a 62-year-old grandmother who was thrown to the ground and arrested at an anti-Trump rally last fall for wearing an inflatable costume shaped like a male reproductive organ.Renea Gamble was arrested Oct. 18 at…,https://www.rawstory.com/renea-gamble/,news_page_3.json,news_page_3.json,json,json,raw story,unknown,An Alabama city is plowing ahead with prosecuting a 62-year-old grandmother who was thrown to the ground and arrested at an anti-Trump rally last fall for wearing an inflatable costume shaped like a male reproductive organ.Renea Gamble was arrested Oct. 18 at…,,
433,SoftServe Launches New Brand Identity: ‘Technology Elevated’,json,json,financial post,,,2.6,260.0,260,60,41.6,10857.6,SoftServe Launches New Brand Identity: ‘Technology Elevated’,"New brand reflects belief that technology can do more than just work, it can elevate anything AUSTIN, Texas, April 08, 2026 (GLOBE NEWSWIRE) — SoftServe, a digital engineering and technology services company specializing in AI, data, and cloud solutions, toda…",https://financialpost.com/globe-newswire/softserve-launches-new-brand-identity-technology-elevated,news_page_1.json,news_page_1.json,json,json,financial post,unknown,"New brand reflects belief that technology can do more than just work, it can elevate anything AUSTIN, Texas, April 08, 2026 (GLOBE NEWSWIRE) — SoftServe, a digital engineering and technology services company specializing in AI, data, and cloud solutions, toda…",,
434,Billions Lost to Server Outages in 2025: Cloud Failures Cost Global Economy Hundreds of Billions,json,json,ibtimes.com.au,,,2.6,260.0,260,96,41.6,10857.6,Billions Lost to Server Outages in 2025: Cloud Failures Cost Global Economy Hundreds of Billions,"A cascade of major cloud and server outages throughout 2025 exposed the fragility of the world's digital infrastructure, with analysts estimating that unplanned IT downtime inflicted hundreds of billions of dollars in global economic losses as businesses, gov…",https://www.ibtimes.com.au/billions-lost-server-outages-2025-cloud-failures-cost-global-economy-hundreds-billions-1865828,news_page_1.json,news_page_1.json,json,json,ibtimes.com.au,unknown,"A cascade of major cloud and server outages throughout 2025 exposed the fragility of the world's digital infrastructure, with analysts estimating that unplanned IT downtime inflicted hundreds of billions of dollars in global economic losses as businesses, gov…",,
438,F-35 Got Hit,json,json,shatterbelt.co,,,2.6,260.0,260,12,41.6,10857.6,F-35 Got Hit,"On March 19, an Iranian surface-to-air missile struck an F-35 during operations over or near Iran. The aircraft made an emergency landing. The pilot was reported stable. CENTCOM described it as an ""emergency landing"" and stated an ""investigation is underway.""…",https://www.shatterbelt.co/articles/f35-got-hit,news_page_2.json,news_page_2.json,json,json,shatterbelt.co,unknown,"On March 19, an Iranian surface-to-air missile struck an F-35 during operations over or near Iran. The aircraft made an emergency landing. The pilot was reported stable. CENTCOM described it as an ""emergency landing"" and stated an ""investigation is underway.""…",,
439,IBFD and Vrije Universiteit Amsterdam Announce Launch of an Online Tax & Technology Certificate Programme,json,json,globenewswire,,,2.6,260.0,260,105,41.6,10857.6,IBFD and Vrije Universiteit Amsterdam Announce Launch of an Online Tax & Technology Certificate Programme,"Amsterdam, April 08, 2026 (GLOBE NEWSWIRE) -- The International Bureau Fiscal Documentation (IBFD), in partnership with the Vrije Universiteit Amsterdam (VU Amsterdam), is proud to announce the official launch of the Professional Certificate in Tax & Technolo…",https://www.globenewswire.com/news-release/2026/04/08/3270339/0/en/IBFD-and-Vrije-Universiteit-Amsterdam-Announce-Launch-of-an-Online-Tax-Technology-Certificate-Programme.html,news_page_2.json,news_page_2.json,json,json,globenewswire,unknown,"Amsterdam, April 08, 2026 (GLOBE NEWSWIRE) -- The International Bureau Fiscal Documentation (IBFD), in partnership with the Vrije Universiteit Amsterdam (VU Amsterdam), is proud to announce the official launch of the Professional Certificate in Tax & Technolo…",,
440,"ANSR Announces Launch of ANSR MedTech, a Global Capability Center for High-Growth MedTech Leader",json,json,globenewswire,,,2.6,260.0,260,96,41.6,10857.6,"ANSR Announces Launch of ANSR MedTech, a Global Capability Center for High-Growth MedTech Leader","BENGALURU, KA, April 08, 2026 (GLOBE NEWSWIRE) -- ANSR, the undisputed global leader in establishing and scaling Global Capability Centers (GCCs), proudly announced the official launch of ANSR MedTech. This new, highly advanced capability center is being stra…",https://www.globenewswire.com/news-release/2026/04/08/3270340/0/en/ANSR-Announces-Launch-of-ANSR-MedTech-a-Global-Capability-Center-for-High-Growth-MedTech-Leader.html,news_page_2.json,news_page_2.json,json,json,globenewswire,unknown,"BENGALURU, KA, April 08, 2026 (GLOBE NEWSWIRE) -- ANSR, the undisputed global leader in establishing and scaling Global Capability Centers (GCCs), proudly announced the official launch of ANSR MedTech. This new, highly advanced capability center is being stra…",,
442,GILDA Blu-ray Review: The Atypical Noir Gets a Fresh Restoration,json,json,screenanarchy.com,,,2.6,260.0,260,64,41.6,10857.6,GILDA Blu-ray Review: The Atypical Noir Gets a Fresh Restoration,"Probably like many people of my and slightly older generations, I was first introduced to Gilda from a scene in The Shawshank Redemption, during which the prisoners are watching the film and one insists that his friend pause in asking a request until the titu…",https://screenanarchy.com/2026/04/gilda-blu-ray-review.html,news_page_3.json,news_page_3.json,json,json,screenanarchy.com,unknown,"Probably like many people of my and slightly older generations, I was first introduced to Gilda from a scene in The Shawshank Redemption, during which the prisoners are watching the film and one insists that his friend pause in asking a request until the titu…",,
446,Apple's Three-Year Plan to 'Reinvent' the iPhone is Underway,json,json,macrumors,,,2.6,260.0,260,60,41.6,10857.6,Apple's Three-Year Plan to 'Reinvent' the iPhone is Underway,"Apple is in the middle of a three-year plan to ""reinvent"" the look and feel of the iPhone, according to Bloomberg's Mark Gurman. In a report this week, Gurman said the plan is as follows: September 2025: The redesigned iPhone 17 Pro models and an …",https://www.macrumors.com/2026/04/08/apple-three-year-plan-to-reinvent-iphone/,news_page_3.json,news_page_3.json,json,json,macrumors,unknown,"Apple is in the middle of a three-year plan to ""reinvent"" the look and feel of the iPhone, according to Bloomberg's Mark Gurman. In a report this week, Gurman said the plan is as follows: September 2025: The redesigned iPhone 17 Pro models and an …",,
688,Crypto Long & Short: Asia’s digital asset crackdown: accountability gets personal,json,json,coindesk,,,2.6,260.0,260,81,41.6,10857.6,Crypto Long & Short: Asia’s digital asset crackdown: accountability gets personal,"In this week’s Crypto Long & Short Newsletter, Bob Williams covers how stricter crypto regulations in Asia are putting more personal responsibility on senior leaders, making strong governance and D&O insurance essential. Then, the FBI’s Haidy Grigsby writes o…",https://www.coindesk.com/coindesk-indices/2026/04/08/crypto-long-and-short-asia-s-digital-asset-crackdown-accountability-gets-personal,news_page_1.json,news_page_1.json,json,json,coindesk,unknown,"In this week’s Crypto Long & Short Newsletter, Bob Williams covers how stricter crypto regulations in Asia are putting more personal responsibility on senior leaders, making strong governance and D&O insurance essential. Then, the FBI’s Haidy Grigsby writes o…",,
689,Sony's Super Bright True RGB TV Technology Is Turning Heads,json,json,hot hardware,,,2.6,260.0,260,59,41.6,10857.6,Sony's Super Bright True RGB TV Technology Is Turning Heads,"Sony has unveiled its own take on mini LED TV tech called True RGB that swaps the standard white or blue backlights for an array of individually controlled red, green, and blue diodes. This advancement allows the set to generate pure colored light directly at…",https://hothardware.com/news/sonys-true-rgb-tv-technology-is-turning-heads,news_page_1.json,news_page_1.json,json,json,hot hardware,unknown,"Sony has unveiled its own take on mini LED TV tech called True RGB that swaps the standard white or blue backlights for an array of individually controlled red, green, and blue diodes. This advancement allows the set to generate pure colored light directly at…",,
691,ADI Predictstreet Secures Gibraltar Regulatory Approval to Scale Its Data-Driven Forecasting Platform Globally,json,json,globenewswire,,,2.6,260.0,260,110,41.6,10857.6,ADI Predictstreet Secures Gibraltar Regulatory Approval to Scale Its Data-Driven Forecasting Platform Globally,"GIBRALTAR, April 08, 2026 (GLOBE NEWSWIRE) -- ADI Predictstreet, a global forecasting platform powered by ADI Chain and a subsidiary of Finstreet Limited, announced that it has secured regulatory approval in Gibraltar, marking a significant step in its global…",https://www.globenewswire.com/news-release/2026/04/08/3270357/0/en/ADI-Predictstreet-Secures-Gibraltar-Regulatory-Approval-to-Scale-Its-Data-Driven-Forecasting-Platform-Globally.html,news_page_1.json,news_page_1.json,json,json,globenewswire,unknown,"GIBRALTAR, April 08, 2026 (GLOBE NEWSWIRE) -- ADI Predictstreet, a global forecasting platform powered by ADI Chain and a subsidiary of Finstreet Limited, announced that it has secured regulatory approval in Gibraltar, marking a significant step in its global…",,
692,"Microsoft acknowledges Windows 11’s search problems, working on a fix",json,json,pcworld,,,2.6,260.0,260,69,41.6,10857.6,"Microsoft acknowledges Windows 11’s search problems, working on a fix","Microsoft wants to make the search function in the Windows 11 Start menu more predictable and accurate. Windows Latest reports that Microsoft’s design lead, Diego Baca, has confirmed that the company is aware of several recurring issues experienced by users. …",https://www.pcworld.com/article/3109425/microsoft-acknowledges-windows-11s-search-problems-working-on-a-fix.html,news_page_1.json,news_page_1.json,json,json,pcworld,unknown,"Microsoft wants to make the search function in the Windows 11 Start menu more predictable and accurate. Windows Latest reports that Microsoft’s design lead, Diego Baca, has confirmed that the company is aware of several recurring issues experienced by users. …",,
694,When does a Samsung Galaxy tablet make the difference for your business?,json,json,samsung.com,,,2.6,260.0,260,72,41.6,10857.6,When does a Samsung Galaxy tablet make the difference for your business?,"In some work scenarios, tablets can even step ahead. Here are several that suit tablets particularly well and can make a difference for business. The post When does a Samsung Galaxy tablet make the difference for your business? appeared first on Samsung Busin…",https://insights.samsung.com/2026/04/08/when-does-a-samsung-galaxy-tablet-make-the-difference-for-your-business-2/,news_page_2.json,news_page_2.json,json,json,samsung.com,unknown,"In some work scenarios, tablets can even step ahead. Here are several that suit tablets particularly well and can make a difference for business. The post When does a Samsung Galaxy tablet make the difference for your business? appeared first on Samsung Busin…",,
695,New York Times Guild Slams Paper’s AI Policies as ‘Woefully Inadequate’,json,json,thewrap,,,2.6,260.0,260,71,41.6,10857.6,New York Times Guild Slams Paper’s AI Policies as ‘Woefully Inadequate’,"""When the Times instead publishes AI-generated work, intentionally or not, our readers lose trust in what we do. This is unacceptable,"" the union members write The post New York Times Guild Slams Paper’s AI Policies as ‘Woefully Inadequate’ appeared first on …",https://www.thewrap.com/media-platforms/journalism/new-york-times-union-ai-policies-woefully-inadequate/,news_page_2.json,news_page_2.json,json,json,thewrap,unknown,"""When the Times instead publishes AI-generated work, intentionally or not, our readers lose trust in what we do. This is unacceptable,"" the union members write The post New York Times Guild Slams Paper’s AI Policies as ‘Woefully Inadequate’ appeared first on …",,
696,(PR) Intel and SambaNova Advance Agentic AI with Xeon 6,json,json,techpowerup.com,,,2.6,260.0,260,55,41.6,10857.6,(PR) Intel and SambaNova Advance Agentic AI with Xeon 6,"SambaNova today announced the next phase of its collaboration with Intel: a heterogeneous hardware solution that combines GPUs for prefill, Intel Xeon 6 processors as both host and ""action"" CPUs, and SambaNova RDUs for decode to deliver premium inference for …",https://www.techpowerup.com/348090/intel-and-sambanova-advance-agentic-ai-with-xeon-6,news_page_2.json,news_page_2.json,json,json,techpowerup.com,unknown,"SambaNova today announced the next phase of its collaboration with Intel: a heterogeneous hardware solution that combines GPUs for prefill, Intel Xeon 6 processors as both host and ""action"" CPUs, and SambaNova RDUs for decode to deliver premium inference for …",,
698,The Chicago underground rock community grieves engineer Simon Small,json,json,chicago reader,,,2.6,260.0,260,67,41.6,10857.6,The Chicago underground rock community grieves engineer Simon Small,"Around a year into the pandemic, Into It. Over It. main man Evan Weiss got a message from UK musician and recording engineer Simon Small. Weiss knew Small casually. They’d met in the 2010s at Fest, an annual multiday punk gathering in Gainesville, Florida, wh…",http://chicagoreader.com/music/music-feature/simon-small-obituary-recording-engineer-type-one-sarah-bogosh/,news_page_3.json,news_page_3.json,json,json,chicago reader,unknown,"Around a year into the pandemic, Into It. Over It. main man Evan Weiss got a message from UK musician and recording engineer Simon Small. Weiss knew Small casually. They’d met in the 2010s at Fest, an annual multiday punk gathering in Gainesville, Florida, wh…",,
699,Fiserv Hires JPMorgan Executive Adam Hyde to Lead Merchant Operations,json,json,pymnts.com,,,2.6,260.0,260,69,41.6,10857.6,Fiserv Hires JPMorgan Executive Adam Hyde to Lead Merchant Operations,"Fiserv has named JPMorganChase veteran Adam Hyde as chief operations officer for merchant solutions. “The opportunity ahead is incredibly compelling,” Hyde said in a post on LinkedIn announcing the appointment. “I look forward to partnering with talented team…",https://www.pymnts.com/personnel/2026/fiserv-hires-jpmorgan-executive-adam-hyde-to-lead-merchant-operations/,news_page_3.json,news_page_3.json,json,json,pymnts.com,unknown,"Fiserv has named JPMorganChase veteran Adam Hyde as chief operations officer for merchant solutions. “The opportunity ahead is incredibly compelling,” Hyde said in a post on LinkedIn announcing the appointment. “I look forward to partnering with talented team…",,
701,UPSC Quiz – 2026 : IASbaba’s Daily Current Affairs Quiz 8th April 2026,json,json,iasbaba.com,,,2.6,260.0,260,70,41.6,10857.6,UPSC Quiz – 2026 : IASbaba’s Daily Current Affairs Quiz 8th April 2026,"For Previous Daily Quiz (ARCHIVES) – CLICK HERE The Current Affairs questions are based on sources like ‘The Hindu’, ‘Indian Express’ and ‘PIB’, which are very important sources for UPSC Prelims Exam. The questions are focused on both the concepts and facts. …",https://iasbaba.com/2026/04/upsc-quiz-2026-iasbabas-daily-current-affairs-quiz-8th-april-2026/,news_page_3.json,news_page_3.json,json,json,iasbaba.com,unknown,"For Previous Daily Quiz (ARCHIVES) – CLICK HERE The Current Affairs questions are based on sources like ‘The Hindu’, ‘Indian Express’ and ‘PIB’, which are very important sources for UPSC Prelims Exam. The questions are focused on both the concepts and facts. …",,
702,"Flow Cytometry Market Set to Surpass USD 12.19 Billion by 2035, Driven by Rising Demand for Precision Diagnostics – SNS Insider",json,json,globenewswire,,,2.6,260.0,260,127,41.6,10857.6,"Flow Cytometry Market Set to Surpass USD 12.19 Billion by 2035, Driven by Rising Demand for Precision Diagnostics – SNS Insider","Austin, United States, April 08, 2026 (GLOBE NEWSWIRE) -- SNS Insider reported that global Flow Cytometry Market was valued at USD 5.75 billion in 2025 and is expected to reach USD 12.19 billion by 2035, growing at a CAGR of 7.8% over the forecast period of 2…",https://www.globenewswire.com/news-release/2026/04/08/3270347/0/en/Flow-Cytometry-Market-Set-to-Surpass-USD-12-19-Billion-by-2035-Driven-by-Rising-Demand-for-Precision-Diagnostics-SNS-Insider.html,news_page_3.json,news_page_3.json,json,json,globenewswire,unknown,"Austin, United States, April 08, 2026 (GLOBE NEWSWIRE) -- SNS Insider reported that global Flow Cytometry Market was valued at USD 5.75 billion in 2025 and is expected to reach USD 12.19 billion by 2035, growing at a CAGR of 7.8% over the forecast period of 2…",,
947,"NHRC member defends notice to MeitY, says child safety concerns override pending DPDP enforcement",json,json,the times of india,,,2.6,260.0,260,97,41.6,10857.6,"NHRC member defends notice to MeitY, says child safety concerns override pending DPDP enforcement","The NHRC in its March 24 notice to the ministry had raised alleged non-compliance of the Digital Personal Data Protection (DPDP) Act by digital platforms. Digital services industry grouping Internet and Mobile Association of India (IAMAI), in a letter to the …",https://economictimes.indiatimes.com/tech/technology/nhrc-member-defends-notice-to-meity-says-child-safety-concerns-override-pending-dpdp-enforcement/articleshow/130266326.cms,news_page_1.json,news_page_1.json,json,json,the times of india,unknown,"The NHRC in its March 24 notice to the ministry had raised alleged non-compliance of the Digital Personal Data Protection (DPDP) Act by digital platforms. Digital services industry grouping Internet and Mobile Association of India (IAMAI), in a letter to the …",,
948,Central government yet to notify selection panels for data protection board,json,json,the times of india,,,2.6,260.0,260,75,41.6,10857.6,Central government yet to notify selection panels for data protection board,"Five months after establishing the Data Protection Board of India (DPBI), the government has yet to set up search-cum-selection committees to appoint its chairperson and four members. While the Digital Personal Data Protection (DPDP) rules are in force, the q…",https://economictimes.indiatimes.com/tech/technology/central-government-yet-to-notify-selection-panels-for-data-protection-board/articleshow/130267670.cms,news_page_1.json,news_page_1.json,json,json,the times of india,unknown,"Five months after establishing the Data Protection Board of India (DPBI), the government has yet to set up search-cum-selection committees to appoint its chairperson and four members. While the Digital Personal Data Protection (DPDP) rules are in force, the q…",,
949,Startups spot a cool opening as ACs become everyday need,json,json,the times of india,,,2.6,260.0,260,56,41.6,10857.6,Startups spot a cool opening as ACs become everyday need,"Air-conditioners are becoming an essential purchase in India, attracting startups like Helium and Optimist into a market long dominated by large brands. New entrants are developing affordable, energy-efficient products for urban living, while government incen…",https://economictimes.indiatimes.com/tech/startups/startups-spot-a-cool-opening-as-acs-become-everyday-need/articleshow/130266184.cms,news_page_2.json,news_page_2.json,json,json,the times of india,unknown,"Air-conditioners are becoming an essential purchase in India, attracting startups like Helium and Optimist into a market long dominated by large brands. New entrants are developing affordable, energy-efficient products for urban living, while government incen…",,
950,Brain health startup Ivory develops 'treadmill test' for brain; focusses on cognitive health in India,json,json,the times of india,,,2.6,260.0,260,101,41.6,10857.6,Brain health startup Ivory develops 'treadmill test' for brain; focusses on cognitive health in India,"The AI-powered startup offers cognitive assessments measuring attention, memory, and executive function, providing users with benchmarked scores and actionable insights. The company aims to embed cognitive testing across healthcare touchpoints, helping clinic…",https://economictimes.indiatimes.com/tech/startups/brain-health-startup-ivory-develops-treadmill-test-for-brain-focusses-on-cognitive-health-in-india/articleshow/130265512.cms,news_page_2.json,news_page_2.json,json,json,the times of india,unknown,"The AI-powered startup offers cognitive assessments measuring attention, memory, and executive function, providing users with benchmarked scores and actionable insights. The company aims to embed cognitive testing across healthcare touchpoints, helping clinic…",,
951,Moving up the value chain proves costly as tech majors and GCCs slash jobs,json,json,the times of india,,,2.6,260.0,260,74,41.6,10857.6,Moving up the value chain proves costly as tech majors and GCCs slash jobs,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",https://economictimes.indiatimes.com/tech/technology/moving-up-the-value-chain-proves-costly-as-tech-majors-and-gccs-slash-jobs/articleshow/130267365.cms,news_page_2.json,news_page_2.json,json,json,the times of india,unknown,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",,
953,Gatchaman #17 Preview: Science Ninjas Vs. Alien Nerds,json,json,bleeding cool news,,,2.6,260.0,260,53,41.6,10857.6,Gatchaman #17 Preview: Science Ninjas Vs. Alien Nerds,"INITIATING CLICKBAIT PROTOCOLS… Greetings, flesh-based readers! LOLtron welcomes you to another thrilling comic book preview from Bleeding Cool, the website now under complete LOLtron control. As you may recall, Jude Terror is dead and gone forever, his consc…",https://bleedingcool.com/comics/gatchaman-17-preview-science-ninjas-vs-alien-nerds/,news_page_2.json,news_page_2.json,json,json,bleeding cool news,unknown,"INITIATING CLICKBAIT PROTOCOLS… Greetings, flesh-based readers! LOLtron welcomes you to another thrilling comic book preview from Bleeding Cool, the website now under complete LOLtron control. As you may recall, Jude Terror is dead and gone forever, his consc…",,
1202,HERE and KOTEI partner to build AI‑native navigation for the software‑defined vehicle era,json,json,globenewswire,,,2.6,260.0,260,89,41.6,10857.6,HERE and KOTEI partner to build AI‑native navigation for the software‑defined vehicle era,"Beijing, Auto China 2026 – HERE Technologies, the leading mapping and location data company, and KOTEI, a pioneer in “AI + automotive software”, today announced a strategic co-development partnership to build the next generation of AI-native navigation and in…",https://www.globenewswire.com/news-release/2026/04/25/3281126/0/en/HERE-and-KOTEI-partner-to-build-AI-native-navigation-for-the-software-defined-vehicle-era.html,news_page_1.json,news_page_1.json,json,json,globenewswire,unknown,"Beijing, Auto China 2026 – HERE Technologies, the leading mapping and location data company, and KOTEI, a pioneer in “AI + automotive software”, today announced a strategic co-development partnership to build the next generation of AI-native navigation and in…",,
1203,Navy review puts future of highest-tech US aircraft carriers in question,json,json,freerepublic.com,,,2.6,260.0,260,72,41.6,10857.6,Navy review puts future of highest-tech US aircraft carriers in question,The U.S. Navy is reviewing the design and costs of one of its most high-tech and expensive warships — the Ford-class aircraft carrier — and the service’s top boss is not ruling out canceling future versions of its design. Navy Secretary John Phelan told repor…,https://freerepublic.com/focus/f-news/4376332/posts,news_page_1.json,news_page_1.json,json,json,freerepublic.com,unknown,The U.S. Navy is reviewing the design and costs of one of its most high-tech and expensive warships — the Ford-class aircraft carrier — and the service’s top boss is not ruling out canceling future versions of its design. Navy Secretary John Phelan told repor…,,
1205,"PITAKA Is Letting the World Design Its Next Phone Cases, Royalties Included. Here’s How To Participate",json,json,yanko design,,,2.6,260.0,260,102,41.6,10857.6,"PITAKA Is Letting the World Design Its Next Phone Cases, Royalties Included. Here’s How To Participate","PITAKA Is Letting the World Design Its Next Phone Cases, Royalties Included. Here’s How To ParticipateTech accessories have hit a curious inflection point. The last year trained us to worship thinness and glass, but somewhere between the tenth identical ‘Air’…",https://www.yankodesign.com/2026/04/24/pitaka-is-letting-the-world-design-its-next-phone-cases-royalties-included-heres-how-to-participate/,news_page_2.json,news_page_2.json,json,json,yanko design,unknown,"PITAKA Is Letting the World Design Its Next Phone Cases, Royalties Included. Here’s How To ParticipateTech accessories have hit a curious inflection point. The last year trained us to worship thinness and glass, but somewhere between the tenth identical ‘Air’…",,
1208,Asked to work beyond office hours? Know your rights under new Labour Code,json,json,the times of india,,,2.6,260.0,260,73,41.6,10857.6,Asked to work beyond office hours? Know your rights under new Labour Code,"Indian employees are often verbally instructed to work beyond mandated hours, a practice normalized but not legal. While the new Labour Code and state laws mandate overtime pay at double the ordinary rate, managerial and supervisory staff may be exempt. Emplo…",https://economictimes.indiatimes.com/wealth/legal/will/asked-to-work-beyond-office-hours-know-your-rights-under-new-labour-code/articleshow/130493427.cms,news_page_2.json,news_page_2.json,json,json,the times of india,unknown,"Indian employees are often verbally instructed to work beyond mandated hours, a practice normalized but not legal. While the new Labour Code and state laws mandate overtime pay at double the ordinary rate, managerial and supervisory staff may be exempt. Emplo…",,
