record_id,title,document_type,category,rating_score,mentions,popularity,language,published_year
664,Big Hero 6,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
665,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,0.32,,32.0,unknown,
666,The Phone Call,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
667,Still Alice,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
668,Feast,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
669,Spotlight  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
670,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
671,The Revenant   ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
672,Bridge of Spies,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
673,The Big Short  ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
674,The Danish Girl,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
675,Room   ,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
676,Ex Machina ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
677,The Hateful Eight  ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
678,Inside Out ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
679,Amy,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
680,Bear Story ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
681,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,0.47,,47.0,unknown,
682,Son of Saul,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
683,Spectre,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
684,Stutterer  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
685,Untitled record,ocr_image,ocr_image,8.43,,843.0,unknown,
686,Untitled record,ocr_pdf,ocr_pdf,10.0,,1024.0,unknown,
687,Untitled record,ocr_pdf,ocr_pdf,8.81,,881.0,unknown,
688,Crypto Long & Short: Asia’s digital asset crackdown: accountability gets personal,json,json,2.6,,260.0,unknown,
689,Sony's Super Bright True RGB TV Technology Is Turning Heads,json,json,2.6,,260.0,unknown,
690,Gen Z workers are so fearful AI will take their job they’re intentionally sabotaging their company’s AI rollout,json,json,1.41,,141.0,unknown,
691,ADI Predictstreet Secures Gibraltar Regulatory Approval to Scale Its Data-Driven Forecasting Platform Globally,json,json,2.6,,260.0,unknown,
692,"Microsoft acknowledges Windows 11’s search problems, working on a fix",json,json,2.6,,260.0,unknown,
693,Hackers steal and leak sensitive LAPD police documents | TechCrunch,json,json,1.7199999999999998,,172.0,unknown,
694,When does a Samsung Galaxy tablet make the difference for your business?,json,json,2.6,,260.0,unknown,
695,New York Times Guild Slams Paper’s AI Policies as ‘Woefully Inadequate’,json,json,2.6,,260.0,unknown,
696,(PR) Intel and SambaNova Advance Agentic AI with Xeon 6,json,json,2.6,,260.0,unknown,
697,Advancing Novel Surrogate Endpoints For Rare Disease Drug Development Workshop - 05/18/2026,json,json,1.84,,184.0,unknown,
698,The Chicago underground rock community grieves engineer Simon Small,json,json,2.6,,260.0,unknown,
699,Fiserv Hires JPMorgan Executive Adam Hyde to Lead Merchant Operations,json,json,2.6,,260.0,unknown,
700,CDER and CBER accept first submission to ISTAND Pilot Program,json,json,2.44,,244.0,unknown,
701,UPSC Quiz – 2026 : IASbaba’s Daily Current Affairs Quiz 8th April 2026,json,json,2.6,,260.0,unknown,
702,"Flow Cytometry Market Set to Surpass USD 12.19 Billion by 2035, Driven by Rising Demand for Precision Diagnostics – SNS Insider",json,json,2.6,,260.0,unknown,
703,Untitled record,pdf,pdf,10.0,,1019.0,unknown,
704,Untitled record,pdf,pdf,2.83,,283.0,unknown,
705,Untitled record,pdf_two_column,pdf_two_column,10.0,,2124.0,unknown,
706,Untitled record,pdf_two_column,pdf_two_column,3.6,,360.0,unknown,
707,Untitled record,word,word,10.0,,1080.0,unknown,
708,Untitled record,word_two_column,word_two_column,10.0,,1877.0,unknown,
709,Untitled record,word_run,word_run,0.5,,50.0,unknown,
710,Untitled record,word_run,word_run,0.7000000000000001,,70.0,unknown,
711,Untitled record,word_run,word_run,2.74,,274.0,unknown,
712,Untitled record,word_run,word_run,2.58,,258.0,unknown,
713,Untitled record,word_run,word_run,1.94,,194.0,unknown,
714,Untitled record,word_run,word_run,0.4299999999999999,,43.0,unknown,
715,Untitled record,word_run,word_run,0.49,,49.0,unknown,
716,Untitled record,word_run,word_run,1.28,,128.0,unknown,
717,Election Update,excel,Politics,4.0,34.0,34.0,unknown,2026.0
718,AI Market Growth,excel,Business,7.0,28.0,28.0,unknown,2026.0
719,Sports Highlights,excel,Sports,5.0,19.0,19.0,unknown,2026.0
720,Climate Policy Shift,excel,Politics,3.0,23.0,23.0,unknown,2026.0
721,Café Culture Trends,excel,Culture,6.0,14.0,14.0,unknown,2026.0
722,München Startup Round,excel,Technology,8.0,17.0,17.0,unknown,2026.0
723,Žurnal Election Pulse,excel,Politics,5.0,21.0,21.0,unknown,2026.0
724,Streaming Rights Watch,excel,Business,4.0,26.0,26.0,unknown,2026.0
725,Weekend Match Buzz,excel,Sports,7.0,31.0,31.0,unknown,2026.0
726,Inflation Briefing,excel,Business,2.0,22.0,22.0,unknown,2026.0
727,Untitled record,excel_summary,excel_summary,0.15,,15.0,unknown,
728,Untitled record,encoding_test,encoding_test,3.0,,300.0,unknown,
729,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
730,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
731,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
732,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
733,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
734,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
735,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
736,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
737,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
738,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
739,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
740,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
741,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
742,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
743,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
744,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
745,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
746,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
747,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
748,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
749,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
750,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
751,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
752,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
753,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
754,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
755,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
756,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
757,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
758,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
759,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
760,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
761,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
762,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
763,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
764,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
765,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
766,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
767,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
768,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
769,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
770,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
771,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
772,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
773,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
774,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
775,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
776,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
777,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
778,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
779,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
780,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
781,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
782,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
783,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
784,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
785,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
786,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
787,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
788,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
789,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
790,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
791,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
792,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
793,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
794,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
795,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
796,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
797,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
798,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
799,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
800,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
801,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
802,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
803,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
804,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
805,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
806,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
807,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
808,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
809,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
810,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
811,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
812,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
813,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
814,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
815,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
816,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
817,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
818,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
819,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
820,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
821,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
822,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
823,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
824,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
825,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
826,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
827,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
828,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
829,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
830,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
831,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
832,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
833,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
834,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
835,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
836,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
837,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
838,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
839,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
840,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
841,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
842,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
843,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
844,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
845,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
846,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
847,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
848,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
849,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
850,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
851,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
852,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
853,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
854,The King's Speech,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
855,Inception,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
856,The Social Network,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
857,The Fighter,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
858,Toy Story 3,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
859,Alice in Wonderland,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
860,Black Swan,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
861,In a Better World,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
862,The Lost Thing,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
863,God of Love,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
864,The Wolfman,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
865,Strangers No More,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
866,Inside Job,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
867,The Artist,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
868,Hugo,scraped_json_api,scraped_json_api,0.04,,4.0,unknown,
869,The Iron Lady,scraped_json_api,scraped_json_api,0.13,,13.0,unknown,
870,The Descendants,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
871,The Girl with the Dragon Tattoo,scraped_json_api,scraped_json_api,0.31,,31.0,unknown,
872,Midnight in Paris,scraped_json_api,scraped_json_api,0.17,,17.0,unknown,
873,The Help,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
874,A Separation,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
875,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,scraped_json_api,0.49,,49.0,unknown,
876,The Shore,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
877,Undefeated,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
878,The Muppets,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
879,Saving Face,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
880,Beginners,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
881,Rango,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
882,Argo,scraped_json_api,scraped_json_api,0.04,,4.0,unknown,
883,Life of Pi,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
884,Les Misérables,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
885,Lincoln,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
886,Django Unchained,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
887,Skyfall,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
888,Silver Linings Playbook,scraped_json_api,scraped_json_api,0.2299999999999999,,23.0,unknown,
889,Zero Dark Thirty,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
890,Amour,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
891,Anna Karenina,scraped_json_api,scraped_json_api,0.13,,13.0,unknown,
892,Paperman,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
893,Brave,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
894,Searching for Sugar Man,scraped_json_api,scraped_json_api,0.2299999999999999,,23.0,unknown,
895,Inocente,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
896,Curfew,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
897,12 Years a Slave,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
898,Gravity,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
899,Dallas Buyers Club,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
900,Frozen,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
901,The Great Gatsby,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
902,Her,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
903,Blue Jasmine,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
904,Mr Hublot,scraped_json_api,scraped_json_api,0.09,,9.0,unknown,
905,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,0.41,,41.0,unknown,
906,Helium,scraped_json_api,scraped_json_api,0.06,,6.0,unknown,
907,The Great Beauty,scraped_json_api,scraped_json_api,0.16,,16.0,unknown,
908,20 Feet from Stardom,scraped_json_api,scraped_json_api,0.2,,20.0,unknown,
909,Birdman,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
910,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,0.24,,24.0,unknown,
911,Whiplash,scraped_json_api,scraped_json_api,0.08,,8.0,unknown,
912,The Imitation Game,scraped_json_api,scraped_json_api,0.18,,18.0,unknown,
913,American Sniper,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
914,Boyhood,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
915,Interstellar,scraped_json_api,scraped_json_api,0.12,,12.0,unknown,
916,The Theory of Everything,scraped_json_api,scraped_json_api,0.24,,24.0,unknown,
917,Ida,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
918,Selma,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
919,Citizenfour,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
920,Big Hero 6,scraped_json_api,scraped_json_api,0.1,,10.0,unknown,
921,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,0.32,,32.0,unknown,
922,The Phone Call,scraped_json_api,scraped_json_api,0.14,,14.0,unknown,
923,Still Alice,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
924,Feast,scraped_json_api,scraped_json_api,0.05,,5.0,unknown,
925,Spotlight  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
926,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
927,The Revenant   ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
928,Bridge of Spies,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
929,The Big Short  ,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
930,The Danish Girl,scraped_json_api,scraped_json_api,0.15,,15.0,unknown,
931,Room   ,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
932,Ex Machina ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
933,The Hateful Eight  ,scraped_json_api,scraped_json_api,0.19,,19.0,unknown,
934,Inside Out ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
935,Amy,scraped_json_api,scraped_json_api,0.03,,3.0,unknown,
936,Bear Story ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
937,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,0.47,,47.0,unknown,
938,Son of Saul,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
939,Spectre,scraped_json_api,scraped_json_api,0.07,,7.0,unknown,
940,Stutterer  ,scraped_json_api,scraped_json_api,0.1099999999999999,,11.0,unknown,
941,Untitled record,ocr_image,ocr_image,8.43,,843.0,unknown,
942,Untitled record,ocr_pdf,ocr_pdf,10.0,,1024.0,unknown,
943,Untitled record,ocr_pdf,ocr_pdf,8.81,,881.0,unknown,
944,Zinc7 Claims Evaluated: The Most Potent Zinc Supplement on the Market by True Cellular Formulas,json,json,1.43,,143.0,unknown,
945,"Big money wants a seat in deals, not just funds—and it’s reshaping India’s private markets",json,json,1.01,,101.0,unknown,
946,"War disruptions fuel interest in EV retrofits, demand more than doubles",json,json,1.88,,188.0,unknown,
947,"NHRC member defends notice to MeitY, says child safety concerns override pending DPDP enforcement",json,json,2.6,,260.0,unknown,
948,Central government yet to notify selection panels for data protection board,json,json,2.6,,260.0,unknown,
949,Startups spot a cool opening as ACs become everyday need,json,json,2.6,,260.0,unknown,
950,Brain health startup Ivory develops 'treadmill test' for brain; focusses on cognitive health in India,json,json,2.6,,260.0,unknown,
951,Moving up the value chain proves costly as tech majors and GCCs slash jobs,json,json,2.6,,260.0,unknown,
952,"In the face of rampant AI, is ‘data poisoning’ a new form of civil disobedience?",json,json,1.1,,110.0,unknown,
953,Gatchaman #17 Preview: Science Ninjas Vs. Alien Nerds,json,json,2.6,,260.0,unknown,
954,Together we can eradicate this stowaway menace,json,json,2.35,,235.0,unknown,
955,Nigeria’s painful loss of military men to insurgency,json,json,2.4,,240.0,unknown,
956,Lagos college warns aesthetic medicine students on safety,json,json,2.46,,246.0,unknown,
957,WATCH: Video captures moment hero principal takes down gunman at Oklahoma high school,json,json,0.8799999999999999,,88.0,unknown,
958,"WATCH: Rock & Roll Hall of Fame's class of 2026 includes Phil Collins, Wu-Tang Clan and more",json,json,0.96,,96.0,unknown,
959,Untitled record,pdf,pdf,10.0,,1019.0,unknown,
960,Untitled record,pdf,pdf,2.83,,283.0,unknown,
961,Untitled record,pdf_two_column,pdf_two_column,10.0,,2124.0,unknown,
962,Untitled record,pdf_two_column,pdf_two_column,3.6,,360.0,unknown,
963,Untitled record,word,word,10.0,,1080.0,unknown,
964,Untitled record,word_two_column,word_two_column,10.0,,1877.0,unknown,
965,Untitled record,word_run,word_run,0.5,,50.0,unknown,
966,Untitled record,word_run,word_run,0.7000000000000001,,70.0,unknown,
967,Untitled record,word_run,word_run,2.74,,274.0,unknown,
968,Untitled record,word_run,word_run,2.58,,258.0,unknown,
969,Untitled record,word_run,word_run,1.94,,194.0,unknown,
970,Untitled record,word_run,word_run,0.4299999999999999,,43.0,unknown,
971,Untitled record,word_run,word_run,0.49,,49.0,unknown,
972,Untitled record,word_run,word_run,1.28,,128.0,unknown,
973,Election Update,excel,Politics,4.0,34.0,34.0,unknown,2026.0
974,AI Market Growth,excel,Business,7.0,28.0,28.0,unknown,2026.0
975,Sports Highlights,excel,Sports,5.0,19.0,19.0,unknown,2026.0
976,Climate Policy Shift,excel,Politics,3.0,23.0,23.0,unknown,2026.0
977,Café Culture Trends,excel,Culture,6.0,14.0,14.0,unknown,2026.0
978,München Startup Round,excel,Technology,8.0,17.0,17.0,unknown,2026.0
979,Žurnal Election Pulse,excel,Politics,5.0,21.0,21.0,unknown,2026.0
980,Streaming Rights Watch,excel,Business,4.0,26.0,26.0,unknown,2026.0
981,Weekend Match Buzz,excel,Sports,7.0,31.0,31.0,unknown,2026.0
982,Inflation Briefing,excel,Business,2.0,22.0,22.0,unknown,2026.0
983,Untitled record,excel_summary,excel_summary,0.15,,15.0,unknown,
984,Untitled record,encoding_test,encoding_test,3.0,,300.0,unknown,
985,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
986,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
987,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
988,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
989,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
990,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
991,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
992,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
993,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
994,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
995,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
996,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
997,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
998,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
999,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1000,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1001,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1002,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1003,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1004,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1005,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1006,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1007,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1008,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1009,Untitled record,scraped_html,scraped_html,0.15,,15.0,unknown,
1010,Untitled record,scraped_html_paginated,scraped_html_paginated,0.15,,15.0,unknown,
