record_id,title,document_type,category,source_name,rating_score,language,content_length,published_year
634,Amour,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
635,Anna Karenina,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
636,Paperman,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
637,Brave,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
638,Searching for Sugar Man,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
639,Inocente,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
640,Curfew,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
641,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
642,Gravity,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
643,Dallas Buyers Club,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
644,Frozen,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
645,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
646,Her,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
647,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
648,Mr Hublot,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
649,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,unknown,0.41,unknown,41,
650,Helium,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
651,The Great Beauty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
652,20 Feet from Stardom,scraped_json_api,scraped_json_api,unknown,0.2,unknown,20,
653,Birdman,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
654,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
655,Whiplash,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
656,The Imitation Game,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
657,American Sniper,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
658,Boyhood,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
659,Interstellar,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
660,The Theory of Everything,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
661,Ida,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
662,Selma,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
663,Citizenfour,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
664,Big Hero 6,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
665,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,unknown,0.32,unknown,32,
666,The Phone Call,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
667,Still Alice,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
668,Feast,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
669,Spotlight  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
670,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
671,The Revenant   ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
672,Bridge of Spies,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
673,The Big Short  ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
674,The Danish Girl,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
675,Room   ,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
676,Ex Machina ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
677,The Hateful Eight  ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
678,Inside Out ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
679,Amy,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
680,Bear Story ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
681,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,unknown,0.47,unknown,47,
682,Son of Saul,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
683,Spectre,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
684,Stutterer  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
685,Untitled record,ocr_image,ocr_image,unknown,8.43,unknown,843,
686,Untitled record,ocr_pdf,ocr_pdf,unknown,10.0,unknown,1024,
687,Untitled record,ocr_pdf,ocr_pdf,unknown,8.81,unknown,881,
688,Crypto Long & Short: Asia’s digital asset crackdown: accountability gets personal,json,json,CoinDesk,2.6,unknown,260,
689,Sony's Super Bright True RGB TV Technology Is Turning Heads,json,json,Hot Hardware,2.6,unknown,260,
690,Gen Z workers are so fearful AI will take their job they’re intentionally sabotaging their company’s AI rollout,json,json,Fortune,1.41,unknown,141,
691,ADI Predictstreet Secures Gibraltar Regulatory Approval to Scale Its Data-Driven Forecasting Platform Globally,json,json,GlobeNewswire,2.6,unknown,260,
692,"Microsoft acknowledges Windows 11’s search problems, working on a fix",json,json,PCWorld,2.6,unknown,260,
693,Hackers steal and leak sensitive LAPD police documents | TechCrunch,json,json,TechCrunch,1.7199999999999998,unknown,172,
694,When does a Samsung Galaxy tablet make the difference for your business?,json,json,Samsung.com,2.6,unknown,260,
695,New York Times Guild Slams Paper’s AI Policies as ‘Woefully Inadequate’,json,json,TheWrap,2.6,unknown,260,
696,(PR) Intel and SambaNova Advance Agentic AI with Xeon 6,json,json,Techpowerup.com,2.6,unknown,260,
697,Advancing Novel Surrogate Endpoints For Rare Disease Drug Development Workshop - 05/18/2026,json,json,FDA.gov,1.84,unknown,184,
698,The Chicago underground rock community grieves engineer Simon Small,json,json,Chicago Reader,2.6,unknown,260,
699,Fiserv Hires JPMorgan Executive Adam Hyde to Lead Merchant Operations,json,json,pymnts.com,2.6,unknown,260,
700,CDER and CBER accept first submission to ISTAND Pilot Program,json,json,FDA.gov,2.44,unknown,244,
701,UPSC Quiz – 2026 : IASbaba’s Daily Current Affairs Quiz 8th April 2026,json,json,Iasbaba.com,2.6,unknown,260,
702,"Flow Cytometry Market Set to Surpass USD 12.19 Billion by 2035, Driven by Rising Demand for Precision Diagnostics – SNS Insider",json,json,GlobeNewswire,2.6,unknown,260,
703,Untitled record,pdf,pdf,unknown,10.0,unknown,1019,
704,Untitled record,pdf,pdf,unknown,2.83,unknown,283,
705,Untitled record,pdf_two_column,pdf_two_column,unknown,10.0,unknown,2124,
706,Untitled record,pdf_two_column,pdf_two_column,unknown,3.6,unknown,360,
707,Untitled record,word,word,unknown,10.0,unknown,1080,
708,Untitled record,word_two_column,word_two_column,unknown,10.0,unknown,1877,
709,Untitled record,word_run,word_run,unknown,0.5,unknown,50,
710,Untitled record,word_run,word_run,unknown,0.7000000000000001,unknown,70,
711,Untitled record,word_run,word_run,unknown,2.74,unknown,274,
712,Untitled record,word_run,word_run,unknown,2.58,unknown,258,
713,Untitled record,word_run,word_run,unknown,1.94,unknown,194,
714,Untitled record,word_run,word_run,unknown,0.4299999999999999,unknown,43,
715,Untitled record,word_run,word_run,unknown,0.49,unknown,49,
716,Untitled record,word_run,word_run,unknown,1.28,unknown,128,
717,Election Update,excel,Politics,BBC,4.0,unknown,15,2026.0
718,AI Market Growth,excel,Business,Reuters,7.0,unknown,16,2026.0
719,Sports Highlights,excel,Sports,CNN,5.0,unknown,17,2026.0
720,Climate Policy Shift,excel,Politics,AP,3.0,unknown,20,2026.0
721,Café Culture Trends,excel,Culture,Le Monde,6.0,unknown,19,2026.0
722,München Startup Round,excel,Technology,DW,8.0,unknown,21,2026.0
723,Žurnal Election Pulse,excel,Politics,Žurnal,5.0,unknown,21,2026.0
724,Streaming Rights Watch,excel,Business,Financial Times,4.0,unknown,22,2026.0
725,Weekend Match Buzz,excel,Sports,ESPN,7.0,unknown,18,2026.0
726,Inflation Briefing,excel,Business,Al Jazeera,2.0,unknown,18,2026.0
727,Untitled record,excel_summary,excel_summary,unknown,0.15,unknown,15,
728,Untitled record,encoding_test,encoding_test,unknown,3.0,unknown,300,
729,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
730,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
731,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
732,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
733,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
734,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
735,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
736,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
737,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
738,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
739,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
740,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
741,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
742,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
743,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
744,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
745,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
746,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
747,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
748,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
749,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
750,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
751,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
752,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
753,Untitled record,scraped_html,scraped_html,unknown,0.15,unknown,15,
754,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
755,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
756,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
757,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
758,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
759,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
760,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
761,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
762,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
763,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
764,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
765,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
766,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
767,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
768,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
769,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
770,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
771,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
772,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
773,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
774,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
775,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
776,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
777,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
778,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
779,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
780,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
781,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
782,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
783,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
784,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
785,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
786,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
787,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
788,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
789,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
790,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
791,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
792,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
793,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
794,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
795,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
796,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
797,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
798,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
799,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
800,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
801,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
802,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
803,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
804,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
805,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
806,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
807,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
808,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
809,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
810,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
811,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
812,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
813,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
814,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
815,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
816,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
817,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
818,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
819,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
820,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
821,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
822,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
823,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
824,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
825,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
826,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
827,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
828,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
829,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
830,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
831,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
832,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
833,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
834,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
835,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
836,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
837,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
838,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
839,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
840,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
841,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
842,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
843,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
844,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
845,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
846,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
847,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
848,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
849,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
850,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
851,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
852,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
853,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,0.15,unknown,15,
854,The King's Speech,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
855,Inception,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
856,The Social Network,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
857,The Fighter,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
858,Toy Story 3,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
859,Alice in Wonderland,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
860,Black Swan,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
861,In a Better World,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
862,The Lost Thing,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
863,God of Love,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
864,The Wolfman,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
865,Strangers No More,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
866,Inside Job,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
867,The Artist,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
868,Hugo,scraped_json_api,scraped_json_api,unknown,0.04,unknown,4,
869,The Iron Lady,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
870,The Descendants,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
871,The Girl with the Dragon Tattoo,scraped_json_api,scraped_json_api,unknown,0.31,unknown,31,
872,Midnight in Paris,scraped_json_api,scraped_json_api,unknown,0.17,unknown,17,
873,The Help,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
874,A Separation,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
875,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,scraped_json_api,unknown,0.49,unknown,49,
876,The Shore,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
877,Undefeated,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
878,The Muppets,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
879,Saving Face,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
880,Beginners,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
881,Rango,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
882,Argo,scraped_json_api,scraped_json_api,unknown,0.04,unknown,4,
883,Life of Pi,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
884,Les Misérables,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
885,Lincoln,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
886,Django Unchained,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
887,Skyfall,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
888,Silver Linings Playbook,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
889,Zero Dark Thirty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
890,Amour,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
891,Anna Karenina,scraped_json_api,scraped_json_api,unknown,0.13,unknown,13,
892,Paperman,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
893,Brave,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
894,Searching for Sugar Man,scraped_json_api,scraped_json_api,unknown,0.2299999999999999,unknown,23,
895,Inocente,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
896,Curfew,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
897,12 Years a Slave,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
898,Gravity,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
899,Dallas Buyers Club,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
900,Frozen,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
901,The Great Gatsby,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
902,Her,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
903,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
904,Mr Hublot,scraped_json_api,scraped_json_api,unknown,0.09,unknown,9,
905,The Lady in Number 6: Music Saved My Life,scraped_json_api,scraped_json_api,unknown,0.41,unknown,41,
906,Helium,scraped_json_api,scraped_json_api,unknown,0.06,unknown,6,
907,The Great Beauty,scraped_json_api,scraped_json_api,unknown,0.16,unknown,16,
908,20 Feet from Stardom,scraped_json_api,scraped_json_api,unknown,0.2,unknown,20,
909,Birdman,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
910,The Grand Budapest Hotel,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
911,Whiplash,scraped_json_api,scraped_json_api,unknown,0.08,unknown,8,
912,The Imitation Game,scraped_json_api,scraped_json_api,unknown,0.18,unknown,18,
913,American Sniper,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
914,Boyhood,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
915,Interstellar,scraped_json_api,scraped_json_api,unknown,0.12,unknown,12,
916,The Theory of Everything,scraped_json_api,scraped_json_api,unknown,0.24,unknown,24,
917,Ida,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
918,Selma,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
919,Citizenfour,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
920,Big Hero 6,scraped_json_api,scraped_json_api,unknown,0.1,unknown,10,
921,Crisis Hotline: Veterans Press 1,scraped_json_api,scraped_json_api,unknown,0.32,unknown,32,
922,The Phone Call,scraped_json_api,scraped_json_api,unknown,0.14,unknown,14,
923,Still Alice,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
924,Feast,scraped_json_api,scraped_json_api,unknown,0.05,unknown,5,
925,Spotlight  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
926,Mad Max: Fury Road ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
927,The Revenant   ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
928,Bridge of Spies,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
929,The Big Short  ,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
930,The Danish Girl,scraped_json_api,scraped_json_api,unknown,0.15,unknown,15,
931,Room   ,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
932,Ex Machina ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
933,The Hateful Eight  ,scraped_json_api,scraped_json_api,unknown,0.19,unknown,19,
934,Inside Out ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
935,Amy,scraped_json_api,scraped_json_api,unknown,0.03,unknown,3,
936,Bear Story ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
937,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,scraped_json_api,unknown,0.47,unknown,47,
938,Son of Saul,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
939,Spectre,scraped_json_api,scraped_json_api,unknown,0.07,unknown,7,
940,Stutterer  ,scraped_json_api,scraped_json_api,unknown,0.1099999999999999,unknown,11,
941,Untitled record,ocr_image,ocr_image,unknown,8.43,unknown,843,
942,Untitled record,ocr_pdf,ocr_pdf,unknown,10.0,unknown,1024,
943,Untitled record,ocr_pdf,ocr_pdf,unknown,8.81,unknown,881,
944,Zinc7 Claims Evaluated: The Most Potent Zinc Supplement on the Market by True Cellular Formulas,json,json,GlobeNewswire,1.43,unknown,143,
945,"Big money wants a seat in deals, not just funds—and it’s reshaping India’s private markets",json,json,Livemint,1.01,unknown,101,
946,"War disruptions fuel interest in EV retrofits, demand more than doubles",json,json,Livemint,1.88,unknown,188,
947,"NHRC member defends notice to MeitY, says child safety concerns override pending DPDP enforcement",json,json,The Times of India,2.6,unknown,260,
948,Central government yet to notify selection panels for data protection board,json,json,The Times of India,2.6,unknown,260,
949,Startups spot a cool opening as ACs become everyday need,json,json,The Times of India,2.6,unknown,260,
950,Brain health startup Ivory develops 'treadmill test' for brain; focusses on cognitive health in India,json,json,The Times of India,2.6,unknown,260,
951,Moving up the value chain proves costly as tech majors and GCCs slash jobs,json,json,The Times of India,2.6,unknown,260,
952,"In the face of rampant AI, is ‘data poisoning’ a new form of civil disobedience?",json,json,The Conversation Africa,1.1,unknown,110,
953,Gatchaman #17 Preview: Science Ninjas Vs. Alien Nerds,json,json,Bleeding Cool News,2.6,unknown,260,
954,Together we can eradicate this stowaway menace,json,json,The Punch,2.35,unknown,235,
955,Nigeria’s painful loss of military men to insurgency,json,json,The Punch,2.4,unknown,240,
956,Lagos college warns aesthetic medicine students on safety,json,json,The Punch,2.46,unknown,246,
957,WATCH: Video captures moment hero principal takes down gunman at Oklahoma high school,json,json,Abcnews.com,0.8799999999999999,unknown,88,
958,"WATCH: Rock & Roll Hall of Fame's class of 2026 includes Phil Collins, Wu-Tang Clan and more",json,json,Abcnews.com,0.96,unknown,96,
959,Untitled record,pdf,pdf,unknown,10.0,unknown,1019,
960,Untitled record,pdf,pdf,unknown,2.83,unknown,283,
961,Untitled record,pdf_two_column,pdf_two_column,unknown,10.0,unknown,2124,
962,Untitled record,pdf_two_column,pdf_two_column,unknown,3.6,unknown,360,
963,Untitled record,word,word,unknown,10.0,unknown,1080,
964,Untitled record,word_two_column,word_two_column,unknown,10.0,unknown,1877,
