record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count,title_year_parentheses,title_any_year
864,unknown,,The Wolfman,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-09 15:52:08.960,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:56.170837,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Wolfman,unknown,,11,11,0.1099999999999999,The Wolfman,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
867,unknown,,The Artist,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.962,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740591,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,10.0,5.0,True,,,The Artist,unknown,,10,10,0.1,The Artist,scraped_json_api,10.0,,,unknown,0.1,1.0,,
869,unknown,,The Iron Lady,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.966,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740615,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,2.0,2.0,False,,,The Iron Lady,unknown,,13,13,0.13,The Iron Lady,scraped_json_api,13.0,,,unknown,0.13,1.0,,
870,unknown,,The Descendants,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.967,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740620,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Descendants,unknown,,15,15,0.15,The Descendants,scraped_json_api,15.0,,,unknown,0.15,1.0,,
871,unknown,,The Girl with the Dragon Tattoo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.968,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740624,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Girl with the Dragon Tattoo,unknown,,31,31,0.31,The Girl with the Dragon Tattoo,scraped_json_api,31.0,,,unknown,0.31,1.0,,
873,unknown,,The Help,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.970,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740633,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,4.0,1.0,False,,,The Help,unknown,,8,8,0.08,The Help,scraped_json_api,8.0,,,unknown,0.08,1.0,,
875,unknown,,The Fantastic Flying Books of Mr. Morris Lessmore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.981,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740642,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Fantastic Flying Books of Mr. Morris Lessmore,unknown,,49,49,0.49,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,49.0,,,unknown,0.49,1.0,,
876,unknown,,The Shore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.982,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740647,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Shore,unknown,,9,9,0.09,The Shore,scraped_json_api,9.0,,,unknown,0.09,1.0,,
878,unknown,,The Muppets,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:52:08.984,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:51:58.740656,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Muppets,unknown,,11,11,0.1099999999999999,The Muppets,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
901,unknown,,The Great Gatsby,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-09 15:52:09.030,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:03.870507,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,2.0,2.0,False,,,The Great Gatsby,unknown,,16,16,0.16,The Great Gatsby,scraped_json_api,16.0,,,unknown,0.16,1.0,,
905,unknown,,The Lady in Number 6: Music Saved My Life,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-09 15:52:09.035,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:03.870524,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Lady in Number 6: Music Saved My Life,unknown,,41,41,0.41,The Lady in Number 6: Music Saved My Life,scraped_json_api,41.0,,,unknown,0.41,1.0,,
907,unknown,,The Great Beauty,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-09 15:52:09.036,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:03.870533,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Great Beauty,unknown,,16,16,0.16,The Great Beauty,scraped_json_api,16.0,,,unknown,0.16,1.0,,
910,unknown,,The Grand Budapest Hotel,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:52:09.039,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:06.416213,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,9.0,4.0,False,,,The Grand Budapest Hotel,unknown,,24,24,0.24,The Grand Budapest Hotel,scraped_json_api,24.0,,,unknown,0.24,1.0,,
912,unknown,,The Imitation Game,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:52:09.041,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:06.416224,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,8.0,1.0,False,,,The Imitation Game,unknown,,18,18,0.18,The Imitation Game,scraped_json_api,18.0,,,unknown,0.18,1.0,,
916,unknown,,The Theory of Everything,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:52:09.045,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:06.416240,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,5.0,1.0,False,,,The Theory of Everything,unknown,,24,24,0.24,The Theory of Everything,scraped_json_api,24.0,,,unknown,0.24,1.0,,
922,unknown,,The Phone Call,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:52:09.050,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:06.416263,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,1.0,1.0,False,,,The Phone Call,unknown,,14,14,0.14,The Phone Call,scraped_json_api,14.0,,,unknown,0.14,1.0,,
927,unknown,,The Revenant   ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:52:09.053,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:08.869264,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,12.0,3.0,False,,,The Revenant   ,unknown,,15,15,0.15,The Revenant   ,scraped_json_api,15.0,,,unknown,0.15,1.0,,
929,unknown,,The Big Short  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:52:09.054,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:08.869272,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,5.0,1.0,False,,,The Big Short  ,unknown,,15,15,0.15,The Big Short  ,scraped_json_api,15.0,,,unknown,0.15,1.0,,
930,unknown,,The Danish Girl,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:52:09.056,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:08.869277,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,4.0,1.0,False,,,The Danish Girl,unknown,,15,15,0.15,The Danish Girl,scraped_json_api,15.0,,,unknown,0.15,1.0,,
933,unknown,,The Hateful Eight  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:52:09.060,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:52:08.869290,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,2.0,1.0,False,,,The Hateful Eight  ,unknown,,19,19,0.19,The Hateful Eight  ,scraped_json_api,19.0,,,unknown,0.19,1.0,,
1110,unknown,,The King's Speech,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.413,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972781,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,12.0,4.0,True,,,The King's Speech,unknown,,17,17,0.17,The King's Speech,scraped_json_api,17.0,,,unknown,0.17,1.0,,
1112,unknown,,The Social Network,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.416,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972810,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,8.0,3.0,False,,,The Social Network,unknown,,18,18,0.18,The Social Network,scraped_json_api,18.0,,,unknown,0.18,1.0,,
1113,unknown,,The Fighter,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.418,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972818,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,7.0,2.0,False,,,The Fighter,unknown,,11,11,0.1099999999999999,The Fighter,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
1118,unknown,,The Lost Thing,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.427,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972844,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Lost Thing,unknown,,14,14,0.14,The Lost Thing,scraped_json_api,14.0,,,unknown,0.14,1.0,,
1120,unknown,,The Wolfman,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-16 00:34:19.429,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:06.972853,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Wolfman,unknown,,11,11,0.1099999999999999,The Wolfman,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
1123,unknown,,The Artist,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.433,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528254,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,10.0,5.0,True,,,The Artist,unknown,,10,10,0.1,The Artist,scraped_json_api,10.0,,,unknown,0.1,1.0,,
1125,unknown,,The Iron Lady,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.435,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528276,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,2.0,2.0,False,,,The Iron Lady,unknown,,13,13,0.13,The Iron Lady,scraped_json_api,13.0,,,unknown,0.13,1.0,,
1126,unknown,,The Descendants,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.435,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528281,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Descendants,unknown,,15,15,0.15,The Descendants,scraped_json_api,15.0,,,unknown,0.15,1.0,,
1127,unknown,,The Girl with the Dragon Tattoo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.436,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528287,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Girl with the Dragon Tattoo,unknown,,31,31,0.31,The Girl with the Dragon Tattoo,scraped_json_api,31.0,,,unknown,0.31,1.0,,
1129,unknown,,The Help,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.438,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528298,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,4.0,1.0,False,,,The Help,unknown,,8,8,0.08,The Help,scraped_json_api,8.0,,,unknown,0.08,1.0,,
1131,unknown,,The Fantastic Flying Books of Mr. Morris Lessmore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.440,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528308,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Fantastic Flying Books of Mr. Morris Lessmore,unknown,,49,49,0.49,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,49.0,,,unknown,0.49,1.0,,
1132,unknown,,The Shore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.441,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528313,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Shore,unknown,,9,9,0.09,The Shore,scraped_json_api,9.0,,,unknown,0.09,1.0,,
1134,unknown,,The Muppets,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-16 00:34:19.444,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:09.528323,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Muppets,unknown,,11,11,0.1099999999999999,The Muppets,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
1157,unknown,,The Great Gatsby,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-16 00:34:19.475,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:14.545690,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,2.0,2.0,False,,,The Great Gatsby,unknown,,16,16,0.16,The Great Gatsby,scraped_json_api,16.0,,,unknown,0.16,1.0,,
1161,unknown,,The Lady in Number 6: Music Saved My Life,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-16 00:34:19.480,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:14.545725,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Lady in Number 6: Music Saved My Life,unknown,,41,41,0.41,The Lady in Number 6: Music Saved My Life,scraped_json_api,41.0,,,unknown,0.41,1.0,,
1163,unknown,,The Great Beauty,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-16 00:34:19.481,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:14.545743,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Great Beauty,unknown,,16,16,0.16,The Great Beauty,scraped_json_api,16.0,,,unknown,0.16,1.0,,
1166,unknown,,The Grand Budapest Hotel,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-16 00:34:19.483,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:16.901545,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,9.0,4.0,False,,,The Grand Budapest Hotel,unknown,,24,24,0.24,The Grand Budapest Hotel,scraped_json_api,24.0,,,unknown,0.24,1.0,,
1168,unknown,,The Imitation Game,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-16 00:34:19.485,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:16.901557,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,8.0,1.0,False,,,The Imitation Game,unknown,,18,18,0.18,The Imitation Game,scraped_json_api,18.0,,,unknown,0.18,1.0,,
1172,unknown,,The Theory of Everything,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-16 00:34:19.487,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:16.901576,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,5.0,1.0,False,,,The Theory of Everything,unknown,,24,24,0.24,The Theory of Everything,scraped_json_api,24.0,,,unknown,0.24,1.0,,
1178,unknown,,The Phone Call,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-16 00:34:19.492,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:16.901606,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,1.0,1.0,False,,,The Phone Call,unknown,,14,14,0.14,The Phone Call,scraped_json_api,14.0,,,unknown,0.14,1.0,,
1183,unknown,,The Revenant   ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-16 00:34:19.503,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:19.362468,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,12.0,3.0,False,,,The Revenant   ,unknown,,15,15,0.15,The Revenant   ,scraped_json_api,15.0,,,unknown,0.15,1.0,,
1185,unknown,,The Big Short  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-16 00:34:19.506,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:19.362487,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,5.0,1.0,False,,,The Big Short  ,unknown,,15,15,0.15,The Big Short  ,scraped_json_api,15.0,,,unknown,0.15,1.0,,
1186,unknown,,The Danish Girl,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-16 00:34:19.507,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:19.362496,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,4.0,1.0,False,,,The Danish Girl,unknown,,15,15,0.15,The Danish Girl,scraped_json_api,15.0,,,unknown,0.15,1.0,,
1189,unknown,,The Hateful Eight  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-16 00:34:19.509,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-16 00:34:19.362545,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,2.0,1.0,False,,,The Hateful Eight  ,unknown,,19,19,0.19,The Hateful Eight  ,scraped_json_api,19.0,,,unknown,0.19,1.0,,
1366,unknown,,The King's Speech,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-26 02:17:53.073,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:40.110734,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,12.0,4.0,True,,,The King's Speech,unknown,,17,17,0.17,The King's Speech,scraped_json_api,17.0,,,unknown,0.17,1.0,,
1368,unknown,,The Social Network,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-26 02:17:53.076,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:40.110759,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,8.0,3.0,False,,,The Social Network,unknown,,18,18,0.18,The Social Network,scraped_json_api,18.0,,,unknown,0.18,1.0,,
1369,unknown,,The Fighter,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-26 02:17:53.077,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:40.110764,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,7.0,2.0,False,,,The Fighter,unknown,,11,11,0.1099999999999999,The Fighter,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
1374,unknown,,The Lost Thing,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-26 02:17:53.083,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:40.110786,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Lost Thing,unknown,,14,14,0.14,The Lost Thing,scraped_json_api,14.0,,,unknown,0.14,1.0,,
1376,unknown,,The Wolfman,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-26 02:17:53.085,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:40.110794,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,1.0,1.0,False,,,The Wolfman,unknown,,11,11,0.1099999999999999,The Wolfman,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
1379,unknown,,The Artist,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.087,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571586,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,10.0,5.0,True,,,The Artist,unknown,,10,10,0.1,The Artist,scraped_json_api,10.0,,,unknown,0.1,1.0,,
1381,unknown,,The Iron Lady,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.091,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571612,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,2.0,2.0,False,,,The Iron Lady,unknown,,13,13,0.13,The Iron Lady,scraped_json_api,13.0,,,unknown,0.13,1.0,,
1382,unknown,,The Descendants,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.092,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571617,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Descendants,unknown,,15,15,0.15,The Descendants,scraped_json_api,15.0,,,unknown,0.15,1.0,,
1383,unknown,,The Girl with the Dragon Tattoo,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.097,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571622,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,5.0,1.0,False,,,The Girl with the Dragon Tattoo,unknown,,31,31,0.31,The Girl with the Dragon Tattoo,scraped_json_api,31.0,,,unknown,0.31,1.0,,
1385,unknown,,The Help,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.099,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571632,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,4.0,1.0,False,,,The Help,unknown,,8,8,0.08,The Help,scraped_json_api,8.0,,,unknown,0.08,1.0,,
1387,unknown,,The Fantastic Flying Books of Mr. Morris Lessmore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.102,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571642,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Fantastic Flying Books of Mr. Morris Lessmore,unknown,,49,49,0.49,The Fantastic Flying Books of Mr. Morris Lessmore,scraped_json_api,49.0,,,unknown,0.49,1.0,,
1388,unknown,,The Shore,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.103,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571647,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Shore,unknown,,9,9,0.09,The Shore,scraped_json_api,9.0,,,unknown,0.09,1.0,,
1390,unknown,,The Muppets,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-26 02:17:53.105,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:42.571657,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,The Muppets,unknown,,11,11,0.1099999999999999,The Muppets,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0,,
1413,unknown,,The Great Gatsby,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-26 02:17:53.140,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:47.592606,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,2.0,2.0,False,,,The Great Gatsby,unknown,,16,16,0.16,The Great Gatsby,scraped_json_api,16.0,,,unknown,0.16,1.0,,
1417,unknown,,The Lady in Number 6: Music Saved My Life,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-26 02:17:53.146,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:47.592629,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Lady in Number 6: Music Saved My Life,unknown,,41,41,0.41,The Lady in Number 6: Music Saved My Life,scraped_json_api,41.0,,,unknown,0.41,1.0,,
1419,unknown,,The Great Beauty,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-26 02:17:53.152,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-26 02:17:47.592640,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Great Beauty,unknown,,16,16,0.16,The Great Beauty,scraped_json_api,16.0,,,unknown,0.16,1.0,,
